Wall time,Step,Value
1634385094.3446589,4526080,3.824857711791992
1634386421.78006,4751360,3.934443235397339
1634386912.4640348,4833280,3.829556941986084
1634387849.24074,4990976,3.8894288539886475
1634387906.9358764,5001216,3.874969005584717
1634388067.6301095,5027840,3.8420753479003906
1634388157.7201607,5044224,3.8268954753875732
1634388192.6995401,5050368,3.8414676189422607
1634388433.937467,5091328,3.841461181640625
1634388644.5798078,5128192,3.8603668212890625
1634388810.594563,5156864,3.86718487739563
1634389539.7853508,5279744,3.9562549591064453
1634389552.4742188,5281792,3.9565176963806152
1634389808.3668957,5324800,3.9618005752563477
1634390152.0884798,5382144,3.904554605484009
1634390245.8211346,5398528,3.8998117446899414
1634390344.2767093,5414912,3.894458055496216
1634390842.7637799,5498880,3.9480020999908447
1634390948.8944855,5517312,3.956696033477783
1634391131.527532,5548032,3.9455924034118652
1634391234.4007895,5566464,3.967540740966797
1634391676.7157047,5640192,3.972709894180298
1634391688.698494,5642240,3.962129592895508
1634391851.0977592,5670912,3.954789638519287
1634392057.4600792,5705728,3.9417712688446045
1634392386.2823555,5761024,3.9039762020111084
1634392774.3729572,5826560,3.929408550262451
1634392981.404032,5861376,3.9434218406677246
1634394342.6154666,6090752,3.9352688789367676
1634395896.6613305,6316032,4.720849514007568
1634395908.6642952,6318080,4.716366291046143
1634396135.0083,6359040,4.784124851226807
1634396146.881861,6361088,4.792169570922852
1634396323.5503206,6391808,4.83859920501709
1634396632.1696126,6443008,4.89230489730835
1634397288.9748435,6553600,5.2914347648620605
1634397492.9030573,6590464,5.454097747802734
1634397775.7378657,6639616,5.701700687408447
1634398052.6492152,6688768,6.059495449066162
1634398085.0592134,6694912,6.126148223876953
1634399124.835679,6875136,6.535067081451416
1634399684.870459,6973440,6.442237377166748
1634400351.994594,7090176,6.830145359039307
1634400602.9449134,7135232,6.840624809265137
1634400693.1968744,7151616,6.940858364105225
1634400794.974709,7170048,6.918450832366943
1634401112.348047,7223296,7.001378536224365
1634401562.545835,7305216,7.038427352905273
1634401598.2318914,7311360,6.959334373474121
1634401948.2261162,7374848,7.208028316497803
1634402128.9319742,7407616,7.264108657836914
1634402585.7232025,7485440,7.552091598510742
1634402623.0367932,7491584,7.621592998504639
1634402672.1109297,7499776,7.629641532897949
1634402759.1275842,7514112,7.630928993225098
1634402796.7468262,7520256,7.579802989959717
1634403026.4336958,7559168,7.459036350250244
1634403286.4767985,7604224,7.398649215698242
1634403838.4815114,7704576,7.4073805809021
1634404077.7381055,7747584,7.548110485076904
1634404886.667647,7882752,7.568624019622803
1634404908.9682293,7886848,7.567111015319824
1634405499.0925205,7993344,7.462812423706055
1634405652.357544,8019968,7.696336269378662
1634405869.6543672,8056832,7.767683029174805
1634406374.4045725,8142848,7.170884609222412
1634407249.9683824,8218624,7.46368932723999
1634407378.4509635,8241152,7.537756443023682
1634408123.0815675,8366080,7.502309322357178
1634408430.2083743,8417280,7.534109115600586
1634408565.583194,8441856,7.4195356369018555
1634408600.1661675,8448000,7.351484298706055
1634408853.574039,8493056,7.381765842437744
1634409253.4872453,8564736,7.607024669647217
1634409381.5614765,8587264,7.711167812347412
1634409797.9891574,8658944,7.87371826171875
1634410141.249817,8720384,7.773440361022949
1634410825.058621,8845312,7.618607044219971
1634410938.8243651,8865792,7.636157035827637
1634412404.8005998,9123840,7.697630405426025
1634413305.9676666,9289728,7.955782413482666
1634413351.251429,9297920,8.042584419250488
1634413684.3257616,9349120,8.329581260681152
1634414422.8373504,9447424,10.315079689025879
1634414988.0345707,9523200,9.665660858154297
1634415527.4002757,9607168,9.263114929199219
1634415552.6087413,9611264,9.4439697265625
1634415629.8995755,9623552,10.083224296569824
1634415755.480267,9641984,10.540304183959961
1634416121.16535,9689088,10.330476760864258
1634416765.049257,9785344,10.16104793548584
1634417478.3183022,9897984,10.050419807434082
1634417518.151075,9904128,10.136848449707031
1634417529.6650906,9906176,10.125012397766113
1634417631.1118977,9922560,10.178512573242188
1634418099.338124,10000384,8.721270561218262
1634418449.0947518,10057728,10.093846321105957
1634418676.1345837,10096640,10.846089363098145
1634418913.7936535,10137600,10.81680679321289
1634419281.049706,10201088,10.83807373046875
1634421058.0938034,10403840,11.542961120605469
1634421172.1021967,10422272,11.456042289733887
1634421195.3323257,10426368,11.368318557739258
1634421677.6195703,10512384,11.44839096069336
1634421722.0920222,10520576,11.471171379089355
1634421887.7381358,10551296,11.368002891540527
1634421933.4992096,10559488,11.345529556274414
1634422313.5332782,10625024,11.415714263916016
1634422466.9726303,10651648,11.683844566345215
1634422744.3072698,10702848,11.734979629516602
1634422884.4957564,10729472,11.596552848815918
1634423055.330303,10760192,11.55019760131836
1634423176.5768757,10778624,11.576482772827148
1634423561.1605546,10846208,11.751879692077637
1634423837.4181967,10895360,11.63291072845459
1634423871.1406722,10901504,11.651918411254883
1634424323.101734,10983424,12.061368942260742
1634424419.9775503,10999808,12.192496299743652
1634424807.0954647,11067392,12.357417106628418
1634425285.454451,11153408,12.07655143737793
1634425385.4909098,11171840,11.935589790344238
1634426023.5174417,11284480,12.156023025512695
1634427961.7322767,11608064,12.140340805053711
1634428746.0425236,11737088,12.146081924438477
1634429057.712136,11794432,12.545982360839844
1634429323.353838,11841536,12.251019477844238
1634429954.2349346,11945984,12.603982925415039
1634430369.2565036,12015616,12.300347328186035
1634430530.0342743,12042240,12.18188762664795
1634431432.6261528,12199936,12.228846549987793
1634431712.3553116,12251136,12.604303359985352
1634431908.0048463,12283904,12.523286819458008
1634432512.5817385,12308480,12.33602523803711
1634433028.1564577,12398592,12.516951560974121
1634433704.825391,12517376,12.622892379760742
1634434022.1021886,12572672,12.579490661621094
1634434068.9360714,12580864,12.55030345916748
1634435078.3546615,12750848,12.565195083618164
1634435291.206924,12787712,12.458250999450684
1634435717.8380296,12861440,12.525452613830566
1634436325.5894444,12969984,12.524927139282227
1634436347.449132,12974080,12.579756736755371
1634436616.8261359,13023232,12.8098726272583
1634436628.203718,13025280,12.840492248535156
1634436687.146089,13035520,12.79936408996582
1634436742.0996408,13045760,12.806849479675293
1634438548.5257387,13371392,12.63762378692627
1634438769.4977446,13408256,12.742127418518066
1634438830.8502226,13418496,12.659735679626465
1634438989.4311368,13445120,12.737052917480469
1634439050.1414526,13455360,12.838800430297852
1634439241.7241318,13488128,12.623394966125488
1634439304.774384,13498368,12.53425121307373
1634439417.1291866,13516800,12.609532356262207
1634439605.931921,13549568,12.464258193969727
1634440274.4842565,13668352,12.428445816040039
1634440810.4821317,13764608,12.622905731201172
1634440932.5498652,13785088,12.627974510192871
1634441178.3666399,13826048,12.538476943969727
1634441773.7781334,13932544,12.6176176071167
1634442229.1931908,14014464,12.756182670593262
1634442322.1367154,14030848,12.595696449279785
1634443098.6684403,14166016,12.67362117767334
1634443133.1375916,14172160,12.62798023223877
1634443262.8367155,14194688,12.672738075256348
1634443983.4360204,14319616,12.766605377197266
1634444044.4939878,14329856,12.802572250366211
1634444069.1127467,14333952,12.852252960205078
1634445171.1545217,14448640,12.493806838989258
1634445885.320682,14577664,12.753758430480957
1634445920.9973822,14583808,12.76138973236084
1634445991.9344537,14596096,12.855426788330078
1634446439.7237701,14673920,12.834205627441406
1634446956.5072534,14761984,12.618699073791504
1634447484.505929,14856192,12.809311866760254
1634447720.0910826,14899200,12.840599060058594
1634448125.0766973,14968832,12.657693862915039
1634448486.346214,15030272,12.612558364868164
1634448656.5378659,15060992,12.790529251098633
1634448812.5555031,15089664,12.806305885314941
1634449585.2280009,15230976,12.69820785522461
1634449894.8741949,15288320,12.831480026245117
1634449940.5468965,15296512,12.86760139465332
1634449963.3150656,15300608,12.843006134033203
1634450101.0746322,15325184,12.860692024230957
1634450376.1200898,15374336,12.754866600036621
1634450506.371481,15398912,12.771736145019531
1634450674.1222782,15427584,12.74228572845459
1634450806.5047665,15450112,12.818680763244629
1634451392.7114942,15552512,12.707084655761719
1634451495.3150806,15570944,12.667617797851562
1634451518.384194,15575040,12.612465858459473
1634451917.8403146,15644672,12.862445831298828
1634451987.3007112,15656960,12.805346488952637
1634452178.9680357,15689728,12.910528182983398
1634452933.9799523,15826944,12.893728256225586
1634452966.1427352,15833088,12.889191627502441
1634453262.7759902,15886336,12.627213478088379
1634453698.1953676,15964160,12.570465087890625
1634453709.6463478,15966208,12.560965538024902
1634454003.7410834,16019456,12.751700401306152
1634454189.950855,16054272,12.779067993164062
1634454380.137145,16089088,12.813637733459473
1634454824.8095531,16171008,12.58188247680664
1634454899.2959445,16183296,12.64640998840332
1634455242.5488677,16240640,12.423210144042969
1634455865.2984116,16357376,12.753039360046387
1634456954.2955973,16480256,12.722583770751953
1634457348.436554,16545792,12.956819534301758
1634457883.6893475,16635904,12.55456829071045
1634458132.203219,16680960,12.885601997375488
1634458347.8341618,16721920,12.878786087036133
1634458967.163758,16828416,12.674348831176758
1634459116.8142788,16855040,12.632631301879883
1634459686.9214675,16953344,12.924901962280273
1634459857.932533,16982016,12.792941093444824
1634459918.4075115,16992256,12.841635704040527
1634460688.744566,17129472,12.850753784179688
1634460843.2116377,17158144,12.97201156616211
1634461078.035728,17199104,12.962193489074707
1634462161.4513414,17391616,12.784228324890137
1634462834.2979817,17508352,12.72606372833252
1634462905.2478154,17520640,12.700845718383789
1634463011.9792519,17539072,12.614313125610352
1634463623.7476306,17651712,12.880380630493164
1634464100.785977,17735680,13.019673347473145
1634464149.7426128,17743872,13.022078514099121
1634464514.0592463,17807360,12.942801475524902
1634464807.2551863,17856512,13.016356468200684
1634464877.9180393,17868800,13.019842147827148
1634465207.0199916,17926144,12.827597618103027
1634465478.3844097,17975296,12.514448165893555
1634465500.7310762,17979392,12.514812469482422
1634465990.082709,18071552,12.653783798217773
1634466105.3171606,18092032,12.715798377990723
1634466480.4422152,18157568,12.805727005004883
1634466539.806719,18167808,12.822565078735352
1634466619.471867,18182144,12.921268463134766
1634467088.9137242,18264064,13.161744117736816
1634467138.846421,18272256,13.064984321594238
1634467877.090366,18403328,13.146039962768555
1634468753.2131627,18446336,13.117705345153809
1634469079.5327694,18501632,12.887723922729492
1634469372.765918,18552832,13.041638374328613
1634470069.484144,18681856,12.83287239074707
1634470413.4751322,18745344,13.038901329040527
1634471065.625469,18868224,12.899935722351074
1634471495.818435,18950144,12.820497512817383
1634471973.5188804,19030016,12.868534088134766
1634472113.2872121,19054592,12.878355026245117
1634472217.1710892,19073024,12.856986999511719
1634472395.8557944,19103744,12.905673027038574
1634472602.361659,19140608,13.021852493286133
1634472752.723026,19169280,13.081636428833008
1634472891.5342321,19195904,13.127862930297852
1634472945.0096598,19206144,13.035573959350586
1634473053.9959335,19226624,13.097904205322266
1634473853.6689785,19367936,13.099045753479004
1634474787.0799673,19535872,13.055628776550293
1634474882.9542544,19554304,13.071481704711914
1634475094.597529,19593216,13.08938217163086
1634476271.3934422,19808256,12.881763458251953
1634476283.706705,19810304,12.878552436828613
1634476734.391337,19892224,12.86662483215332
1634477210.6132774,19976192,12.996133804321289
1634477223.756308,19978240,12.967541694641113
1634477443.647984,20015104,12.972515106201172
1634477911.1537354,20099072,12.866973876953125
1634478028.583091,20121600,12.928068161010742
1634478167.2468448,20148224,12.852048873901367
1634478307.3921328,20174848,12.917101860046387
1634478498.209635,20209664,12.97119426727295
1634478802.2534835,20264960,13.21847915649414
1634479054.8762023,20312064,13.088090896606445
1634479385.9869316,20375552,12.917234420776367
1634479396.7610044,20377600,12.92109489440918
1634479407.4490294,20379648,12.904107093811035
1634479516.1740553,20400128,13.099422454833984
1634479656.9938343,20426752,13.097329139709473
1634479721.635516,20439040,13.117481231689453
1634479884.586094,20467712,13.310853004455566
1634481177.050005,20611072,12.291072845458984
1634481481.2483838,20666368,12.182934761047363
1634481840.197087,20729856,12.030893325805664
1634482046.591989,20764672,12.179021835327148
1634482662.7290316,20873216,11.850968360900879
1634482857.4655962,20908032,11.727997779846191
1634482932.8208323,20922368,11.759526252746582
1634483546.1558998,21032960,11.73574447631836
1634483677.7947443,21055488,11.909101486206055
1634484427.496891,21182464,12.246070861816406
1634484460.3777869,21188608,12.236296653747559
1634484471.0917766,21190656,12.216195106506348
1634485029.943636,21291008,11.830994606018066
1634485598.8650439,21393408,11.723160743713379
1634485669.0942802,21405696,11.733757972717285
1634485681.3518105,21407744,11.75182819366455
1634485750.6882436,21420032,11.680109977722168
1634486234.2393396,21508096,11.868821144104004
1634486428.1030324,21542912,11.840951919555664
1634486925.6252453,21630976,12.03326416015625
1634487326.8551009,21702656,12.04489517211914
1634487770.0672374,21778432,11.69885540008545
1634487883.2545812,21798912,11.587115287780762
1634487904.709336,21803008,11.59708309173584
1634488597.1132598,21929984,12.217489242553711
1634488713.7623231,21950464,12.210289001464844
1634488799.082975,21964800,12.271092414855957
1634489370.075843,22061056,12.298513412475586
1634490224.649392,22206464,12.54990005493164
1634492762.801282,22577152,12.40400218963623
1634492824.9905405,22587392,12.350287437438965
1634492923.9616003,22603776,12.229196548461914
1634493144.7092025,22640640,12.062339782714844
1634493633.9222069,22722560,12.469693183898926
1634493917.550608,22771712,12.153797149658203
1634493987.1821742,22784000,12.000067710876465
1634493998.3107893,22786048,11.98768424987793
1634494380.9387696,22855680,12.619107246398926
1634494519.7928755,22878208,12.463510513305664
1634495042.1152687,22964224,12.230449676513672
1634495114.4621804,22976512,12.34257698059082
1634495206.418907,22992896,12.508612632751465
1634496409.9138057,23205888,12.688828468322754
1634496422.7811441,23207936,12.64112377166748
1634497210.1973314,23336960,12.552812576293945
1634497328.6557956,23357440,12.646209716796875
1634497384.024589,23367680,12.677760124206543
1634497777.8606465,23437312,12.539056777954102
1634497834.5760958,23447552,12.595406532287598
1634497979.1732426,23474176,12.638786315917969
1634498001.0955958,23478272,12.661856651306152
1634498740.7683935,23607296,12.113325119018555
1634499365.7311172,23713792,12.981042861938477
1634499745.7318988,23781376,12.55807876586914
1634500736.6885054,23955456,12.314512252807617
1634501206.7161183,24037376,12.440896034240723
1634501443.682203,24078336,12.525660514831543
1634501547.7497742,24096768,12.643983840942383
1634501792.2249684,24139776,12.560698509216309
1634502163.5215108,24203264,12.404027938842773
1634502189.402409,24207360,12.285462379455566
1634502508.5811954,24264704,11.895079612731934
1634502742.2613873,24305664,11.869260787963867
1634502842.0852776,24324096,11.770486831665039
1634502909.4670033,24336384,11.847086906433105
1634503747.6703253,24485888,12.305981636047363
1634503954.728304,24520704,12.61568832397461
1634505068.0884535,24633344,12.766647338867188
1634505657.6170223,24733696,12.398653984069824
1634506814.3925245,24936448,12.670263290405273
1634506864.7663984,24944640,12.772750854492188
1634507545.234875,25059328,12.364890098571777
1634507960.9711785,25133056,12.531299591064453
1634508307.7185085,25196544,12.389896392822266
1634508330.283364,25200640,12.398531913757324
1634508468.3839016,25225216,12.512338638305664
1634508896.6955783,25303040,12.358766555786133
1634509352.3028736,25384960,12.219557762145996
1634509396.9938552,25393152,12.274520874023438
1634509418.7537174,25397248,12.315788269042969
1634509662.057803,25440256,12.330459594726562
1634509674.7927575,25442304,12.33608341217041
1634509855.0143182,25473024,12.526261329650879
1634509994.6026568,25497600,12.52322006225586
1634510306.1578135,25552896,12.520648956298828
1634510329.316827,25556992,12.433305740356445
1634510352.3630338,25561088,12.458293914794922
1634511254.2808614,25712640,12.727309226989746
1634511826.9567754,25808896,12.429941177368164
1634512353.9359014,25905152,12.298903465270996
1634513069.0286117,26028032,12.279052734375
1634513939.1898487,26179584,12.54050350189209
1634514042.916392,26198016,12.7415132522583
1634515332.635647,26423296,11.979435920715332
1634515375.8094647,26431488,12.068835258483887
1634515800.9392836,26511360,12.423665046691895
1634516143.9727209,26568704,12.738502502441406
1634516193.605949,26576896,12.71122932434082
1634516458.0109076,26619904,12.631816864013672
1634517131.775703,26646528,12.543405532836914
1634517294.979053,26675200,12.643976211547852
1634517575.0881956,26724352,12.504692077636719
1634518069.0119371,26814464,12.300662994384766
1634519157.684517,27011072,12.689241409301758
1634519876.1705058,27138048,12.652978897094727
1634520004.9054742,27160576,12.668901443481445
1634520515.1634674,27248640,13.217447280883789
1634521058.6702032,27340800,12.794754028320312
1634521533.0751784,27420672,12.724773406982422
1634521872.7924929,27482112,12.847369194030762
1634522298.0644176,27557888,12.675186157226562
1634523061.7053444,27695104,12.884160041809082
1634523380.8726978,27752448,12.969564437866211
1634523472.6584013,27768832,12.77827262878418
1634524221.1690485,27901952,12.941916465759277
1634524441.4657586,27940864,12.99891185760498
1634524465.4042356,27944960,12.964715003967285
1634524498.9149835,27951104,12.885170936584473
1634524648.0766833,27977728,12.8182954788208
1634525521.310523,28133376,12.965455055236816
1634526300.6616774,28268544,12.971529006958008
1634526641.6335409,28327936,12.99565601348877
1634526854.5778515,28364800,12.932114601135254
1634527324.282909,28448768,12.37173843383789
1634527625.7634876,28502016,12.403085708618164
1634528249.9835725,28614656,12.943361282348633
1634528351.7094293,28633088,12.990906715393066
1634529108.298464,28686336,12.869542121887207
1634529561.5112178,28768256,12.887401580810547
1634530847.4214063,28997632,12.816835403442383
1634531064.096032,29036544,12.925548553466797
1634531189.2548099,29059072,12.898786544799805
1634531399.0411878,29095936,13.0894136428833
1634532001.1508927,29202432,12.741393089294434
1634532081.9069796,29216768,12.774507522583008
1634533047.5276952,29388800,13.042346000671387
1634533103.50559,29399040,12.866416931152344
1634533181.6351826,29413376,12.856460571289062
1634533621.6511073,29491200,13.022254943847656
1634533689.4530306,29503488,12.92526626586914
1634533847.7454257,29532160,12.83119010925293
1634533940.268756,29548544,12.919025421142578
1634533952.0573661,29550592,12.912705421447754
1634534736.788681,29689856,12.712082862854004
1634535182.9038508,29769728,12.868878364562988
1634535668.837891,29855744,12.992002487182617
1634536189.7070248,29949952,13.034896850585938
1634536433.5378833,29995008,12.651233673095703
1634537595.7572546,30199808,12.798049926757812
1634537767.2102654,30230528,12.976823806762695
1634538430.0368621,30351360,12.767221450805664
1634538782.50137,30416896,12.615316390991211
1634538932.4332857,30443520,12.856048583984375
1634538977.8193126,30451712,12.920938491821289
1634539615.4589868,30560256,13.083795547485352
1634539661.7545695,30568448,12.942442893981934
1634539834.7953932,30599168,13.185194969177246
1634541231.965032,30760960,13.193964958190918
1634541757.3317308,30855168,13.010334968566895
1634541768.6050255,30857216,12.926462173461914
1634541814.654346,30865408,12.819584846496582
1634542269.297396,30947328,12.640213012695312
1634542426.4200344,30976000,12.809530258178711
1634542583.069515,31004672,13.07738971710205
1634542757.1386557,31035392,12.850478172302246
1634543020.8133829,31082496,12.884499549865723
1634543125.6523392,31100928,12.696675300598145
1634543287.479003,31129600,12.641329765319824
1634544661.4779754,31373312,12.90157699584961
1634544846.4922478,31406080,12.600179672241211
1634545004.8499525,31434752,12.819751739501953
1634545166.6040409,31463424,12.840629577636719
1634545268.24811,31481856,12.889359474182129
1634545904.4278128,31580160,13.046008110046387
1634546087.1180809,31612928,12.981249809265137
1634546154.1895337,31625216,13.008515357971191
1634546323.0646298,31655936,13.101177215576172
1634546391.5255868,31668224,13.114294052124023
1634546707.179874,31725568,13.555585861206055
1634548070.9739468,31971328,12.488295555114746
1634548396.8678472,32028672,12.753667831420898
1634548738.6706035,32090112,13.019742965698242
1634549248.821663,32180224,13.162670135498047
1634549366.0806675,32200704,13.216154098510742
1634549678.393297,32256000,13.005510330200195
1634549803.5979037,32278528,13.028257369995117
1634550179.2105753,32346112,13.28236198425293
1634550269.1808069,32362496,13.37725830078125
1634550481.280714,32401408,13.036654472351074
1634550608.1024723,32423936,12.924483299255371
1634551130.7633266,32509952,12.80473804473877
1634551682.2952707,32608256,12.988638877868652
1634551693.8352215,32610304,13.022918701171875
1634553425.2279267,32835584,13.251879692077637
1634553930.3731546,32925696,13.282690048217773
1634554431.2780154,33009664,13.210604667663574
1634554522.6819682,33026048,13.161651611328125
1634555195.8299212,33148928,13.308480262756348
1634555206.961166,33150976,13.341961860656738
1634555766.2923207,33253376,13.032503128051758
1634555798.6979806,33259520,13.105679512023926
1634555820.2759671,33263616,13.151288032531738
1634555886.5285418,33275904,13.111913681030273
1634556638.206335,33411072,12.621054649353027
1634557040.3135517,33478656,12.896268844604492
1634557567.6894553,33572864,13.237906455993652
1634557805.3154802,33611776,13.202829360961914
1634557840.2766807,33617920,13.201470375061035
1634557995.239702,33644544,13.260954856872559
1634560076.7477615,34004992,13.311595916748047
1634560099.219652,34009088,13.30567741394043
1634560211.1459935,34029568,13.222509384155273
1634561532.4152167,34267136,13.136773109436035
1634561577.3780835,34275328,13.07657241821289
1634562722.7745652,34478080,13.193140983581543
1634563106.713727,34543616,13.297574043273926
1634563274.2470517,34572288,13.47708511352539
1634563309.637423,34578432,13.360107421875
1634563595.8401606,34627584,13.291086196899414
1634564106.7511218,34709504,12.902267456054688
1634564151.2122529,34717696,12.855362892150879
1634565215.0810695,34822144,13.270594596862793
1634565380.5119233,34850816,13.244616508483887
1634565816.8643653,34928640,13.020218849182129
1634565850.5228596,34934784,13.018083572387695
1634566074.1946099,34973696,12.866387367248535
1634566578.007703,35063808,13.036273002624512
1634566649.523849,35076096,13.273401260375977
1634566661.3649557,35078144,13.21177864074707
1634566846.7258444,35110912,13.530957221984863
1634566982.8715177,35135488,13.42171573638916
1634567827.6107578,35287040,13.13805866241455
1634567853.0047271,35291136,13.16796875
1634568075.9016616,35330048,13.18848991394043
1634568223.841484,35356672,13.020432472229004
1634568338.7211618,35377152,12.973840713500977
1634568431.4759622,35393536,12.90888786315918
1634569718.0734022,35624960,13.27932071685791
1634570139.359761,35700736,13.257364273071289
1634571097.7354643,35872768,12.739703178405762
1634571653.1004016,35971072,12.905181884765625
1634572281.5605073,36081664,12.855302810668945
1634572449.1016166,36112384,12.87141227722168
1634572460.0752766,36114432,12.920448303222656
1634572626.0974362,36145152,13.019489288330078
1634572879.8849845,36192256,13.199783325195312
1634573067.1886005,36227072,13.334391593933105
1634573164.536895,36245504,13.190515518188477
1634573554.8637533,36315136,13.442416191101074
1634573987.3939996,36390912,13.36648178100586
1634574516.04351,36485120,13.228938102722168
1634575204.018196,36605952,13.114725112915039
1634575287.530983,36620288,13.24473762512207
1634575300.243853,36622336,13.205826759338379
1634575349.214941,36630528,13.108807563781738
1634575964.985543,36732928,13.298491477966309
1634576176.7991033,36767744,13.354273796081543
1634576311.6627758,36792320,13.571629524230957
1634577284.4215007,36876288,13.320382118225098
1634577317.702038,36882432,13.296648979187012
1634577619.3913817,36937728,13.1231107711792
1634577952.3141162,36997120,13.267266273498535
1634578226.8573477,37046272,13.15817928314209
1634578469.2652352,37089280,13.163224220275879
1634578608.7910392,37113856,13.350669860839844
1634578700.2282944,37130240,13.457937240600586
1634578748.4206986,37138432,13.413763046264648
1634578794.3380635,37146624,13.483821868896484
1634579605.6348672,37289984,13.207536697387695
1634580395.383009,37431296,13.570648193359375
1634581038.9417546,37545984,13.425009727478027
1634581187.6078756,37572608,13.393264770507812
1634581867.2136884,37695488,13.432391166687012
1634582001.878112,37720064,13.413166999816895
1634582138.4136653,37744640,13.530172348022461
1634582307.6696777,37775360,13.508102416992188
1634582580.9984546,37824512,13.69368839263916
1634582729.5423925,37851136,13.511846542358398
1634582831.8355732,37869568,13.441306114196777
1634583199.180864,37935104,13.459880828857422
1634584011.0527823,38066176,13.621976852416992
1634584368.0552456,38127616,13.66954517364502
1634584427.1358988,38137856,13.891802787780762
1634584577.4484048,38164480,13.925844192504883
1634584705.5910778,38187008,13.777837753295898
1634586070.7096767,38418432,13.766657829284668
1634586081.5491707,38420480,13.788837432861328
1634586158.742016,38432768,13.772032737731934
1634586198.3026512,38438912,13.557677268981934
1634586344.3154907,38463488,13.698280334472656
1634586535.9091842,38494208,13.774535179138184
1634587850.0998003,38705152,13.70126724243164
1634587934.1151752,38717440,13.808345794677734
1634588983.209537,38895616,13.9010009765625
1634590168.1084979,38987776,13.64887809753418
1634590204.5004578,38993920,13.726570129394531
1634590907.7846124,39116800,13.49815559387207
1634591034.816384,39137280,13.656379699707031
1634591079.7066598,39145472,13.700289726257324
1634591090.5161366,39147520,13.742310523986816
1634592228.707937,39342080,13.376745223999023
1634592251.5651693,39346176,13.40107250213623
1634593025.246237,39483392,13.212828636169434
1634593514.2161796,39567360,13.836387634277344
1634594112.9713988,39669760,13.540273666381836
1634594209.2694669,39686144,13.575157165527344
1634594391.7966325,39716864,13.29111099243164
1634594561.844192,39745536,13.355171203613281
1634594748.6680233,39774208,13.464727401733398
1634595398.1928134,39884800,14.23109245300293
1634595693.32029,39933952,13.935590744018555
1634595729.0635917,39940096,13.925076484680176
1634596255.478482,40032256,14.00256633758545
1634597142.4203374,40177664,14.204808235168457
